"mergeid","hhid3","yrbirth","gender","country","evac","pow","camp","group","state.15","state.16","state.17","state.18","state.19","state.20","state.21","state.22","state.23","state.24","state.25","state.26","state.27","state.28","state.29","state.30","state.31","state.32","state.33","state.34","state.35","state.36","state.37","state.38","state.39","state.40","state.41","state.42","state.43","state.44","state.45","state.46","state.47","state.48","state.49","state.50","state.51","state.52","state.53","state.54","state.55","state.56","state.57","state.58","state.59","state.60","WW_age","marage","propensity"
"PL-874577-01","PL-874577-A",1929,"Female","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,NA,"1.1100"
"PL-875648-02","PL-875648-A",1943,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,26,"1.1049"
"PL-881274-02","PL-881274-A",1936,"Female","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,8,22,"1.1041"
"PL-882307-01","PL-882307-A",1925,"Female","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,19,22,"1.1040"
"PL-882492-01","PL-882492-A",1928,"Female","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,16,23,"1.1054"
"PL-883290-01","PL-883290-A",1934,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,10,41,"1.1114"
"PL-885243-01","PL-885243-A",1928,"Female","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,16,23,"1.1039"
"PL-889101-10","PL-889101-A",1938,"Female","Poland",0,0,0,FALSE,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,6,20,"1.1081"
"PL-900076-01","PL-900076-A",1938,"Female","Poland",0,0,0,FALSE,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,6,19,"1.1066"
"PL-900076-02","PL-900076-A",1926,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,31,"1.1073"
"PL-900214-01","PL-900214-A",1929,"Female","Poland",0,0,0,FALSE,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,15,20,"1.1096"
"PL-903836-02","PL-903836-A",1932,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,12,25,"1.1104"
"PL-907183-01","PL-907183-A",1933,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,27,"1.1059"
"PL-909711-01","PL-909711-A",1923,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,21,26,"1.1069"
"PL-916281-01","PL-916281-A",1937,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,26,"1.1089"
"PL-917347-01","PL-917347-A",1937,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,25,"1.1064"
"PL-917347-02","PL-917347-A",1941,"Female","Poland",0,0,0,FALSE,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3,21,"1.1060"
"PL-920239-01","PL-920239-A",1937,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,35,"1.1063"
"PL-922828-01","PL-922828-A",1938,"Female","Poland",0,0,0,FALSE,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,6,20,"1.1053"
"PL-923940-01","PL-923940-A",1932,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,21,31,31,31,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,37,"1.1038"
"PL-930289-01","PL-930289-A",1941,"Female","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3,23,"1.1047"
"PL-932962-01","PL-932962-A",1941,"Female","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3,22,"1.1032"
"PL-941495-01","PL-941495-A",1938,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,6,22,"1.1103"
"PL-948198-02","PL-948198-A",1938,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,6,23,"1.1062"
"PL-954936-01","PL-954936-A",1937,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,28,"1.1052"
"PL-956287-01","PL-956287-A",1920,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,24,25,"1.28"
"PL-957413-02","PL-957413-A",1927,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,17,27,"1.1102"
"PL-957519-02","PL-957519-A",1932,"Female","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,12,24,"1.1082"
"PL-958718-01","PL-958718-A",1938,"Male","Poland",0,0,0,FALSE,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,6,19,"1.1057"
"PL-965987-01","PL-965987-A",1934,"Female","Poland",0,0,0,FALSE,10,10,10,10,11,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,20,"1.1037"
"PL-970479-02","PL-970479-A",1934,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,26,"1.1109"
"PL-972371-01","PL-972371-A",1932,"Female","Poland",0,0,0,FALSE,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,12,20,"1.1071"
"PL-972436-02","PL-972436-A",1938,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,6,32,"1.1035"
"PL-972864-01","PL-972864-A",1928,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,16,23,"1.1046"
"PL-972864-02","PL-972864-A",1932,"Female","Poland",0,0,0,FALSE,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,12,19,"1.1058"
"PL-977815-01","PL-977815-A",1930,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,14,25,"1.1093"
"PL-977815-02","PL-977815-A",1931,"Female","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,13,24,"1.1043"
"PL-978311-01","PL-978311-A",1926,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,18,25,"1.1065"
"PL-981265-01","PL-981265-A",1934,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,21,"1.1044"
"PL-981265-02","PL-981265-A",1934,"Female","Poland",0,0,0,FALSE,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,21,"1.1033"
"PL-982136-01","PL-982136-A",1939,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,5,20,"1.1080"
"PL-982136-02","PL-982136-A",1942,"Female","Poland",0,0,0,FALSE,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,17,"1.1076"
"PL-983385-02","PL-983385-A",1944,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,29,"1.1048"
"PL-988372-01","PL-988372-A",1931,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,13,21,"1.1072"
"PL-994179-02","PL-994179-A",1933,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,24,"1.1036"
"PL-994295-02","PL-994295-A",1941,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3,32,"1.1077"
"PL-996835-02","PL-996835-A",1935,"Male","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,27,"1.1107"
"PL-997839-01","PL-997839-A",1935,"Female","Poland",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,NA,"1.1045"
"AT-010768-01","AT-010768-A",1940,"Female","Austria",1,0,0,TRUE,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,10,10,10,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,4,20,"1.1"
"AT-010955-01","AT-010955-A",1937,"Male","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,23,"1.2"
"AT-016245-01","AT-016245-A",1938,"Male","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,31,31,31,31,31,31,11,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,6,28,"1.3"
"AT-017298-01","AT-017298-A",1943,"Male","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,21,21,21,21,21,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,45,"1.4"
"AT-044494-02","AT-044494-A",1929,"Female","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,15,31,"1.5"
"AT-091879-01","AT-091879-A",1937,"Male","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,22,"1.6"
"AT-094393-01","AT-094393-A",1937,"Female","Austria",1,1,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,NA,"1.7"
"AT-135241-01","AT-135241-A",1942,"Male","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,28,"1.8"
"AT-175498-01","AT-175498-A",1921,"Male","Austria",0,1,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,23,29,"1.9"
"AT-183320-02","AT-183320-A",1942,"Male","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,25,"1.10"
"AT-185400-01","AT-185400-A",1937,"Male","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,23,"1.11"
"AT-186695-02","AT-186695-A",1934,"Male","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,10,31,"1.12"
"AT-191214-01","AT-191214-A",1932,"Female","Austria",1,0,0,TRUE,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,12,20,"1.13"
"AT-192971-02","AT-192971-A",1924,"Male","Austria",0,1,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,20,35,"1.14"
"AT-196118-01","AT-196118-A",1937,"Female","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,24,"1.15"
"AT-197099-01","AT-197099-A",1926,"Male","Austria",0,1,0,TRUE,10,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,21,"1.16"
"AT-249810-02","AT-249810-A",1923,"Male","Austria",0,1,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,21,39,"1.17"
"AT-276712-01","AT-276712-A",1925,"Male","Austria",0,1,0,TRUE,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,19,23,"1.18"
"AT-294745-01","AT-294745-A",1933,"Female","Austria",1,0,0,TRUE,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,18,"1.19"
"AT-341944-01","AT-341944-A",1921,"Male","Austria",0,1,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,23,45,"1.20"
"AT-348695-01","AT-348695-A",1931,"Female","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,NA,"1.21"
"AT-358322-01","AT-358322-A",1927,"Female","Austria",0,1,0,TRUE,10,10,10,10,10,10,10,10,10,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,17,24,"1.22"
"AT-372614-01","AT-372614-A",1929,"Male","Austria",1,0,0,TRUE,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,15,21,"1.23"
"AT-396144-01","AT-396144-A",1926,"Male","Austria",0,1,0,TRUE,10,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,21,"1.24"
"AT-396984-01","AT-396984-A",1926,"Male","Austria",0,1,0,TRUE,10,10,10,10,10,10,10,10,10,10,11,11,11,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,28,"1.25"
"AT-410709-01","AT-410709-A",1922,"Male","Austria",0,1,0,TRUE,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,22,25,"1.26"
"AT-452973-01","AT-452973-A",1932,"Female","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,21,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,12,23,"1.27"
"AT-453155-01","AT-453155-A",1921,"Male","Austria",0,1,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,23,33,"1.28"
"AT-460725-01","AT-460725-A",1930,"Female","Austria",1,0,0,TRUE,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,14,20,"1.29"
"AT-463520-02","AT-463520-A",1941,"Male","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3,22,"1.30"
"AT-465060-01","AT-465060-A",1943,"Male","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,30,"1.31"
"AT-492053-01","AT-492053-A",1936,"Female","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,20,20,20,20,20,20,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,30,"1.32"
"AT-501666-01","AT-501666-A",1934,"Male","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,23,"1.33"
"AT-536169-01","AT-536169-A",1939,"Female","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,11,11,11,11,11,11,11,11,11,11,11,11,11,5,35,"1.34"
"AT-539176-01","AT-539176-A",1942,"Male","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,23,"1.35"
"AT-550740-01","AT-550740-A",1929,"Female","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,NA,"1.36"
"AT-598466-01","AT-598466-A",1919,"Female","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,25,33,"1.37"
"AT-610552-02","AT-610552-A",1940,"Female","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,4,23,"1.38"
"AT-665775-02","AT-665775-A",1941,"Male","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3,23,"1.39"
"AT-683041-01","AT-683041-A",1940,"Female","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,21,21,21,21,21,21,31,31,31,31,31,31,31,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,35,"1.40"
"AT-715274-01","AT-715274-A",1920,"Male","Austria",0,1,0,TRUE,10,10,10,10,10,10,11,11,11,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,24,24,"1.41"
"AT-755392-03","AT-755392-A",1930,"Male","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,14,26,"1.42"
"AT-764089-01","AT-764089-A",1942,"Female","Austria",0,0,1,TRUE,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,20,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,25,"1.43"
"AT-784923-01","AT-784923-A",1923,"Female","Austria",1,0,0,TRUE,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,21,19,"1.44"
"AT-792005-01","AT-792005-A",1942,"Female","Austria",1,0,0,TRUE,10,10,10,10,10,11,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,21,"1.45"
"AT-801659-02","AT-801659-A",1935,"Female","Austria",1,0,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,9,30,"1.46"
"AT-821823-02","AT-821823-A",1921,"Male","Austria",0,1,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,23,38,"1.47"
"AT-824367-01","AT-824367-A",1918,"Male","Austria",0,1,0,TRUE,10,10,10,10,10,10,10,10,10,10,10,10,10,20,20,20,20,10,10,10,10,10,10,10,10,10,10,10,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,26,45,"1.48"
"AT-849607-01","AT-849607-A",1938,"Female","Austria",1,0,0,TRUE,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,6,21,"1.49"
